 tdata       pcdata
1208390400000000000.00 895.08592570
1208476800000000000.00 1113.72413459
1208563200000000000.00 771.90261251
1208649600000000000.00 452.88245310
1208736000000000000.00 605.91769412
1208822400000000000.00 654.51052614
1208908800000000000.00 860.05602376
1208995200000000000.00 1112.99632136
1209081600000000000.00 665.65681292
1209168000000000000.00 660.90730006
1209254400000000000.00 991.55957887
1209340800000000000.00 1155.88304805
1209427200000000000.00 909.76969554
1209513600000000000.00 770.14344013
1209600000000000000.00 1389.22030983
1209686400000000000.00 1328.77786378
1209772800000000000.00 1105.13219180
1209859200000000000.00 920.12635882
1209945600000000000.00 1168.67968813
1210032000000000000.00 636.42096362
1210118400000000000.00 1397.66735836
1210204800000000000.00 758.90894460
1210291200000000000.00 764.74986051
1210377600000000000.00 746.20085750
1210464000000000000.00 491.60466983
1210550400000000000.00 339.49671283
1210636800000000000.00 278.81970528
1210723200000000000.00 412.91911112
1210809600000000000.00 388.18064835
1210896000000000000.00 695.98146933
1210982400000000000.00 880.71493712
1211068800000000000.00 465.77061232
1211155200000000000.00 1110.65452271
1211241600000000000.00 1347.73736781
1211328000000000000.00 883.60899009
1211414400000000000.00 1147.67604088
1211500800000000000.00 1265.02966704
1211587200000000000.00 399.03513762
1211673600000000000.00 425.76720092
1211760000000000000.00 605.31030519
1211846400000000000.00 377.42964561
1211932800000000000.00  81.59513135
1212019200000000000.00 370.18584566
1212105600000000000.00 -58.61781244
1212192000000000000.00 209.25973161
1212278400000000000.00 382.20175442
1212364800000000000.00 301.03304950
1212451200000000000.00  82.29825703
1212537600000000000.00 735.22962943
1212624000000000000.00 657.92683637
1212710400000000000.00 162.97793329
1212796800000000000.00 290.52337833
1212883200000000000.00 220.73409472
1212969600000000000.00 -386.91251920
1213056000000000000.00 -94.26685639
1213142400000000000.00 178.63608206
1213228800000000000.00  16.92765863
1213315200000000000.00 -79.91988012
1213401600000000000.00  -6.26742504
1213488000000000000.00 161.77054540
1213574400000000000.00 444.21401794
1213660800000000000.00 -476.20762908
1213747200000000000.00 148.69877922
1213833600000000000.00 -158.27058302
1213920000000000000.00 -174.74926476
1214006400000000000.00 -10.73665839
1214092800000000000.00 -16.94971737
1214179200000000000.00 390.95154156
1214265600000000000.00 -27.30949141
1214352000000000000.00 -410.84704170
1214438400000000000.00 -40.42991735
1214524800000000000.00 186.21841859
1214611200000000000.00 733.84176885
1214697600000000000.00 -370.41671706
1214784000000000000.00 -108.09083273
1214870400000000000.00 -36.42260393
1214956800000000000.00 -128.71602253
1215043200000000000.00  87.60404996
1215129600000000000.00  87.56056682
1215216000000000000.00  50.47530173
1215302400000000000.00 -76.17661053
1215388800000000000.00  -0.61533732
1215475200000000000.00 241.52944221
1215561600000000000.00 171.44831050
1215648000000000000.00 201.21876461
1215734400000000000.00 -96.01656009
1215820800000000000.00 -242.72925180
1215907200000000000.00 -511.01659856
1215993600000000000.00 -278.12856733
1216080000000000000.00 118.58516986
1216166400000000000.00 207.02000398
1216252800000000000.00 292.74090813
1216339200000000000.00 215.06064985
1216425600000000000.00  72.10726472
1216512000000000000.00 -99.11941614
1216598400000000000.00 -452.48743586
1216684800000000000.00  31.79175635
1216771200000000000.00 226.22036314
1216857600000000000.00 -271.63637241
1216944000000000000.00 -107.64989582
1217030400000000000.00 -254.59355947
1217116800000000000.00   4.18751614
1217203200000000000.00  72.20238592
1217289600000000000.00  56.71356631
1217376000000000000.00 141.99578033
1217462400000000000.00 372.02090063
1217548800000000000.00 194.70027345
1217635200000000000.00 -108.60142025
1217721600000000000.00 339.00519328
1217808000000000000.00 445.64243799
1217894400000000000.00 156.05110536
1217980800000000000.00  85.93415684
1218067200000000000.00 -56.38472105
1218153600000000000.00  56.20175036
1218240000000000000.00 143.82665814
1218326400000000000.00 -22.71156972
1218412800000000000.00 347.21761380
1218499200000000000.00   4.10572573
1218585600000000000.00  88.91009560
1218672000000000000.00 -159.10439749
1218758400000000000.00  42.85240635
1218844800000000000.00 605.75922270
1218931200000000000.00 337.02553960
1219017600000000000.00 -256.88861633
1219104000000000000.00 -299.23396333
1219190400000000000.00 277.10790651
1219276800000000000.00 -362.46079735
1219363200000000000.00 -177.84870533
1219449600000000000.00  41.15825774
1219536000000000000.00 -504.57993730
1219622400000000000.00 -289.32937916
1219708800000000000.00 -599.66661893
1219795200000000000.00 -575.80613638
1219881600000000000.00 -639.10463857
1219968000000000000.00 -216.02612341
1220054400000000000.00 -351.76863003
1220140800000000000.00 -351.50451862
1220227200000000000.00 -507.93310520
1220313600000000000.00  14.11829132
1220400000000000000.00 -23.60872620
1220486400000000000.00 198.17321552
1220572800000000000.00 297.97242531
1220659200000000000.00 -134.09557204
1220745600000000000.00 -661.47061942
1220832000000000000.00 148.61091919
1220918400000000000.00 157.45766141
1221004800000000000.00  83.36196165
1221091200000000000.00 144.20997630
1221177600000000000.00 -13.32003455
1221264000000000000.00 -245.61079834
1221350400000000000.00 518.79845477
1221436800000000000.00 282.75869111
1221523200000000000.00 -156.05290918
1221609600000000000.00 160.62484949
1221696000000000000.00 122.69718067
1221782400000000000.00 -67.52564218
1221868800000000000.00 -294.74538716
1221955200000000000.00 -453.68837092
1222041600000000000.00 -121.47096959
1222128000000000000.00  15.04804870
1222214400000000000.00  76.77282395
1222300800000000000.00 -63.01965060
1222387200000000000.00 -260.76968572
1222473600000000000.00 -228.26329484
1222560000000000000.00 -138.22494049
1222646400000000000.00 181.80224681
1222732800000000000.00 -309.23474029
1222819200000000000.00 -62.91892687
1222905600000000000.00 -702.41641305
1222992000000000000.00 -256.42856164
1223078400000000000.00 -727.95590566
1223164800000000000.00 -870.35355142
1223251200000000000.00 -505.13881371
1223337600000000000.00 -505.25972054
1223424000000000000.00 -517.01467282
1223510400000000000.00 -281.10390061
1223596800000000000.00 -722.76671630
1223683200000000000.00 -838.95569223
1223769600000000000.00 -242.02903230
1223856000000000000.00 -419.55716743
1223942400000000000.00 -976.01952402
1224028800000000000.00 -616.02772786
1224115200000000000.00 -503.96730201
1224201600000000000.00 -771.91546060
1224288000000000000.00 -329.47609772
1224374400000000000.00 -106.35131237
1224460800000000000.00 158.63908380
1224547200000000000.00 -224.57943187
1224633600000000000.00 -192.94105195
1224720000000000000.00 -1197.62775469
1224806400000000000.00 -530.56376566
1224892800000000000.00 -239.44885201
1224979200000000000.00 -77.67143314
1225065600000000000.00 -401.28037946
1225152000000000000.00 -160.18434057
1225238400000000000.00 -166.86151367
1225324800000000000.00 275.35989924
1225411200000000000.00 501.46180890
1225497600000000000.00 -214.03897065
1225584000000000000.00 347.93257617
1225670400000000000.00 119.19997873
1225756800000000000.00 -132.77688073
1225843200000000000.00 -425.47939143
1225929600000000000.00 -335.46553714
1226016000000000000.00 -398.99023919
1226102400000000000.00 -632.57388902
1226188800000000000.00 -30.11781503
1226275200000000000.00 -223.46153590
1226361600000000000.00 -341.56300747
1226448000000000000.00 -774.12309932
1226534400000000000.00 -986.82608227
1226620800000000000.00 227.01525358
1226707200000000000.00 772.39621041
1226793600000000000.00 688.48455179
1226880000000000000.00 258.33129172
1226966400000000000.00 -306.98873026
1227052800000000000.00 -676.66958325
1227139200000000000.00 -149.16861829
1227225600000000000.00 -196.24240822
1227312000000000000.00 401.40325242
1227398400000000000.00 194.36177887
1227484800000000000.00 -183.06353721
1227571200000000000.00 -473.66962102
1227657600000000000.00 -196.48471538
1227744000000000000.00 291.26719373
1227830400000000000.00 149.59050514
1227916800000000000.00  26.76665046
1228003200000000000.00 252.95555878
1228089600000000000.00 588.77187914
1228176000000000000.00 333.03228302
1228262400000000000.00 347.51125689
1228348800000000000.00 -667.56727395
1228435200000000000.00 -431.51490624
1228521600000000000.00 -66.82777081
1228608000000000000.00 -264.76978370
1228694400000000000.00 -32.94777380
1228780800000000000.00 752.27381801
1228867200000000000.00 434.69235847
1228953600000000000.00 300.79608163
1229040000000000000.00 766.78896414
1229126400000000000.00 396.14660978
1229212800000000000.00 828.09745484
1229299200000000000.00 823.54086052
1229385600000000000.00 576.83261106
1229472000000000000.00 613.68900946
1229558400000000000.00 350.06983719
1229644800000000000.00 470.86511545
1229731200000000000.00 508.45836549
1229817600000000000.00 234.85867985
1229904000000000000.00 -112.35865421
1229990400000000000.00 685.81722990
1230076800000000000.00 372.20021147
1230163200000000000.00 800.91102453
1230249600000000000.00 784.94653069
1230336000000000000.00 957.30982210
1230422400000000000.00 1318.80620596
1230508800000000000.00 1125.88826622
1230595200000000000.00 1413.78444471
1230681600000000000.00 652.85276785
1230768000000000000.00 883.35325242
1230854400000000000.00 302.46694097
1230940800000000000.00 900.61529762
1231027200000000000.00 399.65806923
1231113600000000000.00 -69.56461472
1231200000000000000.00 -177.71794516
1231286400000000000.00 217.73672828
1231372800000000000.00 -24.48309910
1231459200000000000.00 -100.33295750
1231545600000000000.00  40.36211053
1231632000000000000.00 199.05406041
1231718400000000000.00 -15.76400668
1231804800000000000.00 -166.75784610
1231891200000000000.00 -424.89324184
1231977600000000000.00 -949.66189907
1232064000000000000.00 -760.32664615
1232150400000000000.00 -996.78593889
1232236800000000000.00 -467.36905901
1232323200000000000.00 -142.25657062
1232409600000000000.00 -369.38272672
1232496000000000000.00 -359.72906694
1232582400000000000.00 -694.11209208
1232668800000000000.00 -1095.18513897
1232755200000000000.00 -532.34826441
1232841600000000000.00 -407.63989359
1232928000000000000.00 -336.89530670
1233014400000000000.00 -512.02875972
1233100800000000000.00 -687.66599383
1233187200000000000.00 -840.67738847
1233273600000000000.00 -916.67831369
1233360000000000000.00 -263.28165165
1233446400000000000.00 -343.98547940
1233532800000000000.00 -326.64668893
1233619200000000000.00 -80.66603279
1233705600000000000.00 -492.97468256
1233792000000000000.00 -1045.81068607
1233878400000000000.00 -887.74279560
1233964800000000000.00 -671.20399655
1234051200000000000.00 -486.40627819
1234137600000000000.00 -621.54757205
1234224000000000000.00 -440.87775358
1234310400000000000.00 -88.34183426
1234396800000000000.00 100.81728927
1234483200000000000.00 300.60607566
1234569600000000000.00 -190.26562271
1234656000000000000.00 -220.17142412
1234742400000000000.00 -229.42726767
1234828800000000000.00 -684.84387898
1234915200000000000.00 454.87136491
1235001600000000000.00 622.67504731
1235088000000000000.00 491.89080283
1235174400000000000.00 600.93907289
1235260800000000000.00 874.45028918
1235347200000000000.00 241.62668492
1235433600000000000.00 -263.83472544
1235520000000000000.00 -11.85459867
1235606400000000000.00 -319.78513354
1235692800000000000.00  18.33037795
1235779200000000000.00 -384.97631626
1235865600000000000.00 -189.18830132
1235952000000000000.00 -305.81427914
1236038400000000000.00 -140.73904098
1236124800000000000.00 448.83186936
1236211200000000000.00 -194.67170310
1236297600000000000.00 -450.82075236
1236384000000000000.00 -404.13477916
1236470400000000000.00 -67.40011893
1236556800000000000.00  -5.48065786
1236643200000000000.00 -59.37829610
1236729600000000000.00 -460.45092288
1236816000000000000.00 -319.98824511
1236902400000000000.00 -122.38986744
1236988800000000000.00  96.07083155
1237075200000000000.00 -136.22597318
1237161600000000000.00 199.74807352
1237248000000000000.00 194.93616180
1237334400000000000.00 380.59028949
1237420800000000000.00 607.63648117
1237507200000000000.00 390.88694117
1237593600000000000.00 436.36766063
1237680000000000000.00 315.94738014
1237766400000000000.00 -323.82567437
1237852800000000000.00 -491.49819910
1237939200000000000.00 -277.02739205
1238025600000000000.00 -108.13897613
1238112000000000000.00 227.01509568
1238198400000000000.00 -41.09016328
1238284800000000000.00  43.17476477
1238371200000000000.00  52.39992673
1238457600000000000.00 293.85005065
1238544000000000000.00 -97.53073277
1238630400000000000.00 304.87964380
1238716800000000000.00 243.96284760
1238803200000000000.00 742.27089841
1238889600000000000.00  75.09087953
1238976000000000000.00 -17.78572899
1239062400000000000.00  22.27103456
1239148800000000000.00 159.37301715
1239235200000000000.00  22.18018428
1239321600000000000.00 -197.80284841
1239408000000000000.00 478.62096875
1239494400000000000.00 795.36639387
1239580800000000000.00 882.05724722
1239667200000000000.00 612.06199309
1239753600000000000.00 704.05668495
1239840000000000000.00 1081.44371798
1239926400000000000.00 697.08666768
1240012800000000000.00 241.27607209
1240099200000000000.00 1183.89529976
1240185600000000000.00 -45.68701191
